null_exp_gap,null_win_gap
0.6396103114029599,5.537244561634802
0.3041359698333408,8.588379320086636
0.13755171236710198,5.537244561634802
0.8780194102126153,11.639514078538472
-0.8490942204273374,-0.5650249552688558
0.28050487084054715,-0.5650249552688558
0.7489795997012161,14.690648836990306
-0.22806357567014493,-0.5650249552688558
-0.06215118574409659,-3.6161597137206902
0.2461405190440702,14.690648836990306
0.13166254577001668,2.4861098031829787
1.4470341732571732,14.690648836990306
-0.657245539090312,-3.6161597137206902
-0.7456298928012014,-3.6161597137206902
-0.547067868917256,-3.6161597137206902
-0.22329924526005648,2.4861098031829787
-0.27114503476668617,-6.667294472172519
0.0025959417280660146,8.588379320086636
1.5391889697411596,20.79291835389397
0.7756773972927327,17.74178359544213
0.8191164766657144,8.588379320086636
1.1678776464505454,11.639514078538472
0.8807321788807396,14.690648836990306
-0.2649623854506026,2.4861098031829787
1.0265368144845821,11.639514078538472
-0.7512128451408989,-9.718429230624348
1.694238249161503,20.79291835389397
0.5743879668717792,11.639514078538472
0.34976651454814134,8.588379320086636
0.6191552219504584,11.639514078538472
-0.0074895153042686125,2.4861098031829787
-1.0116589470879267,-6.667294472172519
-1.2301826681833297,-9.718429230624348
1.1566287909766868,8.588379320086636
1.6274059333653517,20.79291835389397
0.2211189624112073,8.588379320086636
0.5509367650176655,11.639514078538472
-0.3693843217019892,-0.5650249552688558
1.2351297188524,14.690648836990306
-0.793463882399108,-3.6161597137206902
0.08765632623815703,5.537244561634802
0.36302749605514784,5.537244561634802
-0.5273383600458621,-0.5650249552688558
-2.1054191359507266,-15.820698747528017
1.4471841602802031,14.690648836990306
1.027488728648326,11.639514078538472
-0.1699221170912867,2.4861098031829787
-1.2289279767068577,-3.6161597137206902
0.3063099425082114,-0.5650249552688558
1.1750657135361031,2.4861098031829787
-0.48448701248929127,-3.6161597137206902
0.07724823247399618,2.4861098031829787
0.2618013250090905,2.4861098031829787
-1.7931254658066897,-9.718429230624348
1.314223215902939,17.74178359544213
0.12275332446004797,5.537244561634802
-0.4260700991595952,5.537244561634802
-1.3094823035248107,-6.667294472172519
0.7970925987823652,8.588379320086636
1.1104844223891408,11.639514078538472
0.046709206905047485,2.4861098031829787
1.6298702581837614,11.639514078538472
1.2325079710410407,14.690648836990306
-1.352458082765967,-9.718429230624348
-0.9250415147631782,-6.667294472172519
0.15181780414224794,5.537244561634802
0.5329706347059056,8.588379320086636
-0.6464993688791207,-3.6161597137206902
0.7942361048425965,17.74178359544213
0.4999739201842571,5.537244561634802
0.619177414081997,8.588379320086636
-0.5625933590544206,-6.667294472172519
0.8252091643133304,14.690648836990306
0.8402083169626953,8.588379320086636
0.7808480406262668,14.690648836990306
-0.5426048924740176,-6.667294472172519
0.8671669777370088,11.639514078538472
-0.1529662273510344,2.4861098031829787
0.48911249938555174,8.588379320086636
-0.125324602725848,2.4861098031829787
0.7590682686166637,11.639514078538472
-0.8898013337896882,-3.6161597137206902
-0.2659074426647188,11.639514078538472
1.7221068546389955,11.639514078538472
-1.2571431389446817,-3.6161597137206902
-1.4303502021630603,-15.820698747528017
0.21674786402512244,5.537244561634802
-0.38272694353401493,-6.667294472172519
0.25743734575364213,11.639514078538472
0.2489848609711742,-0.5650249552688558
-0.21317494617979144,5.537244561634802
0.739855948123548,8.588379320086636
1.0525094604472134,20.79291835389397
1.413046506928429,17.74178359544213
0.18238586218538536,2.4861098031829787
-0.0904741689737244,2.4861098031829787
0.3754061934573218,11.639514078538472
0.49895570787484134,5.537244561634802
-0.6868969408245251,-0.5650249552688558
-0.7514103507046409,-0.5650249552688558
0.8592440598792384,11.639514078538472
-0.003639476157407645,2.4861098031829787
-0.7399277864639109,-6.667294472172519
-0.19010520153985977,-0.5650249552688558
-0.7473608065613586,-0.5650249552688558
0.21259379179194735,-3.6161597137206902
0.2355467739196297,2.4861098031829787
-0.7501642248472817,-3.6161597137206902
-0.20747837510801254,2.4861098031829787
-0.07362719149621855,8.588379320086636
0.20899602330644643,5.537244561634802
0.3454603120540706,2.4861098031829787
0.502143049389799,11.639514078538472
-0.6765563925519597,2.4861098031829787
0.813261653960346,8.588379320086636
